date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,forward_price,ticker,index_flag,issuer,exercise_style
2025-01-02,2025-01-03,2024-12-31,P,4500000,0,0.05,0,17145,1.459186,165205104,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4600000,0,0.05,30,17297,1.345333,165205105,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,4650000,0,0.05,0,3544,1.289166,165338483,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,4700000,0,0.05,0,6340,1.233484,165205106,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,4750000,0,0.05,0,2606,1.178268,165205107,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4775000,0.05,0.05,302,1133,1.210045,166481914,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4800000,0,0.05,528,6861,1.123503,165205108,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4825000,0,0.05,12,24,1.096283,166481915,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4850000,0,0.05,648,49518,1.069169,165205109,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4875000,0.05,0.05,312,625,1.096416,166380516,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4900000,0.05,0.05,980,57742,1.068273,165205110,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4925000,0.05,0.05,25,1484,1.04023,166283349,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4950000,0.05,0.05,722,886,1.012286,165205111,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4975000,0.05,0.1,263,9070,1.016655,166137022,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4980000,0.05,0.1,113,1,1.010938,166481916,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,4990000,0.05,0.1,104,0,0.999516,166481917,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5000000,0.05,0.05,3423,24668,0.956682,165205112,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5010000,0.05,0.05,586,56,0.945606,166481918,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5020000,0.05,0.05,168,0,0.934543,166481919,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5025000,0.05,0.1,627,5039,0.959651,166137023,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5030000,0.05,0.1,103,0,0.953971,166481920,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5040000,0.05,0.1,0,24,0.94262,166481921,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5050000,0.05,0.1,891,1707,0.931282,165205113,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5060000,0.05,0.1,200,25,0.919959,166481922,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5070000,0.05,0.1,87,25,0.908649,166481923,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5075000,0.05,0.1,586,631,0.902999,166137024,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5080000,0.05,0.1,1,0,0.897352,166481924,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5090000,0.05,0.1,31,100,0.886068,166481925,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5100000,0.05,0.1,880,7990,0.874796,165205114,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5110000,0.05,0.1,21,898,0.863538,166380517,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5120000,0.05,0.1,11,155,0.852292,166380518,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5125000,0.05,0.1,16,3744,0.846673,166137025,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5130000,0.05,0.1,31,221,0.841058,166283350,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5140000,0.05,0.1,147,293,0.829835,166283351,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5150000,0.05,0.1,536,2040,0.818625,165205115,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5160000,0.05,0.1,11,81,0.807426,166283352,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5170000,0.05,0.1,90,873,0.796238,166283353,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5175000,0.05,0.1,529,2233,0.790649,165701625,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5180000,0.05,0.1,20,208,0.785062,166283354,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5190000,0.05,0.1,30,281,0.773896,166283355,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5200000,0.05,0.1,598,6603,0.762741,165205116,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5210000,0.05,0.1,70,198,0.751595,166137026,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5220000,0.05,0.1,77,171,0.740461,166137027,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5225000,0.05,0.1,541,3858,0.734897,165701626,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5230000,0.05,0.1,11,176,0.729335,166137028,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5240000,0.05,0.1,0,135,0.71822,166137029,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5250000,0.05,0.1,1,3691,0.707113,165205117,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5260000,0.05,0.1,0,2309,0.696016,166137030,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5270000,0.05,0.1,7,188,0.684927,166137031,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5275000,0.05,0.1,1,289,0.679386,165701627,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5280000,0.05,0.1,0,201,0.673847,166137032,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5290000,0.05,0.1,1,128,0.662774,166137033,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5300000,0.05,0.1,52,5096,0.65171,165205118,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5310000,0.05,0.1,0,399,0.640653,166137034,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5320000,0.05,0.1,0,240,0.629603,166137035,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5325000,0.05,0.1,46,591,0.62408,165338484,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5330000,0.05,0.1,2,362,0.61856,166137036,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5340000,0.05,0.1,100,725,0.607523,166137037,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5350000,0.05,0.1,15,6983,0.596492,165205119,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5360000,0.05,0.1,1,119,0.585467,166137038,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5370000,0.05,0.1,44,108,0.574448,166137039,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5375000,0.05,0.1,0,1497,0.56894,165205120,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2024-12-31,P,5380000,0.05,0.1,0,100,0.563433,166137040,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5390000,0.05,0.1,7,428,0.552423,165701628,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5400000,0.05,0.1,136,7806,0.541416,165205121,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5410000,0.05,0.1,9,203,0.530414,165701629,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5420000,0.05,0.1,86,172,0.519414,165701630,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5425000,0.05,0.1,41,672,0.513915,165205122,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5430000,0.05,0.15,399,248,0.522012,165701631,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5440000,0.05,0.15,212,715,0.510768,165701632,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5450000,0.05,0.15,282,6409,0.499526,165205123,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5460000,0.05,0.15,96,432,0.488283,165701633,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5470000,0.05,0.15,667,194,0.477041,165701634,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5475000,0.05,0.15,411,8201,0.471419,165205124,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5480000,0.05,0.15,180,459,0.465797,165701635,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5490000,0.05,0.15,308,230,0.454553,165701636,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5500000,0.05,0.15,530,12965,0.443305,165205125,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5510000,0.05,0.15,7,193,0.432055,165701637,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5520000,0.05,0.15,29,308,0.420801,165701638,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5525000,0.05,0.15,10,419,0.415172,165205126,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5530000,0.05,0.15,47,1878,0.409542,165701639,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5540000,0.1,0.15,28,576,0.407216,165701640,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5550000,0.1,0.15,425,7380,0.395734,165205127,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5560000,0.1,0.15,4,714,0.384244,165338485,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5570000,0.1,0.15,200,1073,0.372744,165338486,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5575000,0.1,0.15,106,1386,0.366989,165205128,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5580000,0.1,0.15,477,333,0.361232,165338487,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5585000,0.1,0.15,21,0,0.355472,166481926,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5590000,0.1,0.15,22,740,0.349709,165338488,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5595000,0.1,0.15,51,3,0.343942,166481927,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5600000,0.1,0.15,443,6824,0.338172,165205129,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5605000,0.1,0.15,38,21,0.332398,166481928,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5610000,0.1,0.15,69,417,0.32662,165205130,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5615000,0.1,0.15,21,2022,0.320837,166481929,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5620000,0.1,0.15,192,1049,0.315051,165205131,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5625000,0.1,0.15,316,6363,0.309259,165205132,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5630000,0.1,0.15,250,1347,0.303463,165205133,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5635000,0.1,0.15,295,134,0.297662,166481930,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5640000,0.1,0.2,196,1061,0.297704,165205134,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5645000,0.1,0.2,217,577,0.291795,166481931,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5650000,0.1,0.2,3073,5364,0.285881,165205135,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5655000,0.1,0.2,105,51,0.27996,166481932,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5660000,0.1,0.2,670,2773,0.274032,165205136,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5665000,0.1,0.2,370,446,0.268097,166481933,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5670000,0.1,0.2,412,825,0.262154,165205137,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5675000,0.1,0.2,598,1761,0.256203,165205138,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5680000,0.1,0.2,1846,4505,0.250243,165205139,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5685000,0.1,0.2,506,162,0.244274,166481934,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5690000,0.1,0.2,699,1114,0.238296,165205140,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5695000,0.1,0.2,848,73,0.232308,166481935,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5700000,0.15,0.2,4873,6162,0.23046,165205141,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5705000,0.15,0.25,1091,2560,0.228034,166380519,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5710000,0.15,0.25,1003,543,0.221843,165205142,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5715000,0.2,0.25,1051,2480,0.218858,166380520,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5720000,0.2,0.25,2702,1068,0.212566,165205143,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5725000,0.25,0.3,2222,2576,0.211763,165205144,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5730000,0.3,0.35,2309,657,0.210054,165205145,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5735000,0.35,0.4,1779,3665,0.207644,166283356,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5740000,0.4,0.45,1818,525,0.204662,165205146,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5745000,0.5,0.55,1053,727,0.204356,166283357,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5750000,0.6,0.7,6405,2558,0.204282,165205147,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5755000,0.75,0.85,3055,1608,0.204186,166283358,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5760000,0.9,1,2531,1586,0.202937,165205148,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5765000,1.1,1.15,2003,451,0.201659,166283359,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5770000,1.35,1.4,3431,913,0.201777,165205149,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5775000,1.6,1.7,5342,2727,0.201339,165205150,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5780000,1.95,2.05,3816,4987,0.201574,165205151,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5785000,2.35,2.45,2263,679,0.201604,166283360,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5790000,2.8,2.9,3394,839,0.201359,165205152,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5795000,3.3,3.4,2052,797,0.200792,166283361,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5800000,3.9,4,9271,12647,0.200653,165205153,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5805000,4.6,4.7,2670,421,0.200725,166137041,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5810000,5.3,5.5,3089,1029,0.200198,165205154,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5815000,6.2,6.3,2365,470,0.199712,166137042,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5820000,7.2,7.3,5005,7816,0.199736,165205155,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5825000,8.3,8.4,3810,2633,0.199557,165205156,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5830000,9.5,9.6,3716,1501,0.199132,165205157,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5835000,10.8,11,2576,433,0.198907,166137043,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5840000,12.3,12.4,3953,978,0.19833,165205158,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5845000,13.9,14,2506,1097,0.197826,166137044,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5850000,15.6,15.8,5476,4223,0.197336,165205159,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5855000,17.5,17.7,2432,1128,0.196812,165813357,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5860000,19.6,19.7,3571,1645,0.196219,165205160,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5865000,21.8,22,2446,1362,0.195938,165813358,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5870000,24.2,24.4,3631,1166,0.195536,165205161,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5875000,26.7,26.9,2118,936,0.194593,165205162,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5880000,29.4,29.6,2921,1376,0.193921,165205163,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5885000,32.3,32.6,1524,648,0.193952,165813359,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5890000,35.3,35.6,1882,997,0.193025,165205164,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5895000,38.5,38.8,1569,634,0.192423,165813360,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5900000,41.9,42.2,4936,5150,0.192218,165205165,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5905000,45.4,45.7,849,542,0.191542,165813361,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5910000,49,49.4,2073,1727,0.190897,165205166,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5915000,52.8,53.2,867,944,0.190363,165813362,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5920000,56.8,57.2,1236,1156,0.190645,165205167,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5925000,60.8,61.3,1346,1928,0.190131,165205168,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5930000,65,65.5,891,1402,0.190119,165205169,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5935000,69.3,69.8,766,501,0.190126,165813363,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5940000,73.8,74.2,689,1239,0.191135,165205170,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5945000,78.2,78.7,895,581,0.190863,165813364,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5950000,82.8,83.4,830,5385,0.193111,165205171,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5955000,87.6,88,300,470,0.1955,165813365,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5960000,92.3,92.8,217,580,0.198197,165477131,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5965000,97,97.6,224,552,0.200086,165813366,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5970000,102,102.4,242,601,0.205375,165477132,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5975000,106.8,107.3,371,1175,0.208839,165205172,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5980000,111.7,112.2,335,507,0.213399,165477133,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5985000,116.6,117.2,120,325,0.219338,165813367,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5990000,121.6,122.1,272,410,0.225107,165477134,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,5995000,125.9,127.8,88,199,0.232564,165813368,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6000000,130.9,132.7,195,5045,0.238076,165205173,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6005000,135.9,137.7,56,287,0.245404,165813369,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6010000,140.8,142.7,171,406,0.250662,165477135,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6015000,145.8,147.7,101,745,0.25787,165813370,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6020000,146.8,157.5,118,474,0.280614,165477136,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6025000,151.7,162.6,180,691,0.288037,165205174,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6030000,156.7,166.2,97,376,0.26468,165477137,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6035000,161.7,171.2,29,309,0.271486,165900479,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6040000,167.4,176.1,49,471,0.293385,165477138,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6045000,172.4,181.1,18,86,0.300391,165900480,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6050000,176.6,187.5,258,2856,0.320587,165205175,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6055000,181.6,192.8,91,152,0.333819,165900481,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6060000,186.6,198,50,181,0.344955,165477139,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6065000,191.6,202.8,82,178,0.34822,165900482,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6070000,196.6,208.4,24,1735,0.367073,165477140,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6075000,202.4,211.1,12,451,0.34183,165477141,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6080000,206.6,218.6,29,157,0.385374,165477142,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6085000,212.4,221.1,24,219,0.355435,165900483,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6090000,214.2,229.6,12,122,0.369885,165477143,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6095000,219.2,234.3,9,238,0.368944,165959854,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6100000,224.2,239.6,27,1128,0.383548,165205176,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-01-03,2025-01-02,P,6105000,229.2,244.3,11,53,0.382362,165959855,,SPX,1,CBOE S&P 500 INDEX,E
